time,angvelx,angvely,angvelz
2.52956581115723,0.07532419,-0.02655969,-0.001260827
2.53925824165344,0.08192698,-0.0401151,-0.00293971
2.54925346374512,0.08309203,-0.05732751,-0.003947205
2.5595326423645,0.09781468,-0.04541136,-0.003638709
2.56965374946594,0.09628514,-0.03828698,-0.001975891
2.57924675941467,0.09441231,-0.03155911,-0.001201745
2.58963966369629,0.09215169,-0.03384802,-9.06853e-05
2.59926986694336,0.08952974,-0.0198781,0.001148616
2.60945272445679,0.08859684,-0.01703165,0.002019983
2.62009263038635,0.08927356,-0.009879435,0.002531364
2.62932753562927,0.08679762,-0.01487363,0.001909521
2.63990139961243,0.09742108,-0.01943513,0.002805295
2.64959979057312,0.09381408,-0.01319181,0.002771841
2.65927195549011,0.09631223,-0.003348853,0.002576266
2.66949987411499,0.1154577,0.002954217,-0.0007083718
2.67971658706665,0.1184944,-0.0002881764,-0.001624865
2.68982148170471,0.1229421,-0.002200436,-0.0002987824
2.69939541816711,0.1094811,-0.001924499,0.001336251
2.70946192741394,0.1175968,-0.011976,0.0001611807
2.71930360794067,0.1137024,-0.02542426,-0.0007003392
2.72985672950745,0.1136124,-0.05558806,-0.002685621
2.73951292037964,0.1135684,-0.07681227,-0.003997648
2.7491762638092,0.1116256,-0.1010222,-0.005058386
2.75925207138062,0.1101507,-0.1264448,-0.004264312
2.76940679550171,0.1056073,-0.1257895,-0.00390618
2.77961778640747,0.09780419,-0.1213408,-0.002235516
2.78929376602173,0.1004248,-0.1226675,-0.001281707
2.79947113990784,0.09206085,-0.1218831,-0.0001864405
2.80924463272095,0.08953102,-0.1293752,0.0001040639
2.81942987442017,0.10406,-0.1112708,0.0008625941
2.82964277267456,0.1003544,-0.1049542,0.001887858
2.83925628662109,0.1040453,-0.1032568,0.002923634
2.84944653511047,0.09755945,-0.1022902,0.003199802
2.85951542854309,0.09186761,-0.09680415,0.003398274
2.8697555065155,0.09375446,-0.1005051,0.002267787
2.87937474250793,0.09569213,-0.1109733,0.0008735355
2.89006996154785,0.1057805,-0.1228285,-0.0006864052
2.89965724945068,0.1123142,-0.1305788,-0.001396335
2.90986371040344,0.1149818,-0.1447568,-0.001316513
2.91945672035217,0.1127585,-0.1454491,-0.001031695
2.92961239814758,0.1083398,-0.1318713,-0.0004182344
2.93929362297058,0.1044386,-0.12949,0.001176479
2.94992852210999,0.1017233,-0.1232849,0.002361302
2.95931839942932,0.1054325,-0.1225563,0.004630194
2.96956348419189,0.1039518,-0.1121076,0.004323118
2.9796347618103,0.1020474,-0.1051252,0.005504724
2.98923063278198,0.1074843,-0.09999982,0.005517308
2.99932217597961,0.1053196,-0.09934557,0.005481797
3.00993943214417,0.1001984,-0.08416394,0.00658985
3.01970362663269,0.0981723,-0.06975134,0.006799266
3.02976822853088,0.09934663,-0.0658446,0.007466206
3.03942227363586,0.09960944,-0.06016137,0.007070466
3.04958653450012,0.09610008,-0.05137146,0.007092986
3.05962467193604,0.1031184,-0.04378032,0.007570608
3.06930136680603,0.1078047,-0.04097366,0.007118005
3.07943272590637,0.1090732,-0.03965133,0.007064431
3.08952236175537,0.1197169,-0.05205732,0.006929344
3.09975242614746,0.1363218,-0.04021628,0.005380406
3.10937547683716,0.1451369,-0.04534499,0.003567792
3.11949753761292,0.1487004,-0.05317673,0.001356578
3.13024663925171,0.1556251,-0.06104098,-0.0006862531
3.13977003097534,0.1536414,-0.04955897,0.001351718
3.14951395988464,0.149391,-0.04614622,0.002096121
3.15923070907593,0.1481332,-0.03633374,0.003326947
3.16982078552246,0.145217,-0.02700032,0.004242109
3.17953395843506,0.142878,-0.01817644,0.005879273
3.18967199325562,0.1457896,-0.00833341,0.006229434
3.19982409477234,0.1458879,-0.00602842,0.006621029
3.20943856239319,0.14341,-0.002338662,0.005863669
3.21959733963013,0.1439682,0.0001507953,0.00506765
3.22967910766602,0.1506802,0.01164221,0.006198788
3.23924112319946,0.1597061,0.01080593,0.005651154
3.24940586090088,0.1650828,0.01451815,0.004691042
3.25943398475647,0.1650615,0.01447078,0.006270373
3.26964092254639,0.1620937,0.01015408,0.006112417
3.2792546749115,0.1609683,0.007852793,0.005880922
3.28940773010254,0.1616625,0.007778985,0.006198063
3.29997229576111,0.1671647,0.00659208,0.006203234
3.30965161323547,0.164959,-0.007732082,0.005502152
3.31936812400818,0.1630313,-0.02618588,0.004012221
3.32963371276855,0.1617223,-0.04472781,0.002071298
3.3395881652832,0.1592432,-0.06586197,0.001042479
3.34924483299255,0.154217,-0.06892954,0.001544695
3.35934400558472,0.1462561,-0.07407904,0.002518987
3.36953854560852,0.1381857,-0.07767166,0.003100204
3.37970447540283,0.1343047,-0.07666958,0.00359555
3.38932251930237,0.1375549,-0.07113618,0.0044694
3.40003442764282,0.1297263,-0.06027529,0.00584816
3.40975069999695,0.1229777,-0.04948721,0.007722114
3.41975164413452,0.119681,-0.03915852,0.007701267
3.42997550964355,0.1155738,-0.0288319,0.008606235
3.43958449363708,0.1137751,-0.01877343,0.009197837
3.4492347240448,0.1107869,-0.009931756,0.01046523
3.45932292938232,0.1212586,0.001702761,0.01007996
3.46944808959961,0.1149126,0.00228644,0.01014248
3.47979068756104,0.1102408,0.003246063,0.01061109
3.48989200592041,0.1075967,0.0005695563,0.009552556
3.49946260452271,0.1033576,0.009667129,0.009833816
3.50958204269409,0.1162944,0.03394158,0.009091264
3.51989531517029,0.1162242,0.0482135,0.01088833
3.52956008911133,0.1192044,0.05723004,0.01065978
3.53970623016357,0.1277646,0.07132888,0.01145962
3.54988360404968,0.1235725,0.07819741,0.01255447
3.5599102973938,0.1278098,0.0824848,0.01309802
3.56972002983093,0.126955,0.08738715,0.01435938
3.57917952537537,0.1272289,0.08998924,0.01368223
