time,posx,posy,posz,attyaw,attpitch,attroll
34.5240726470947,-0.780701041221619,-0.72324138879776,0.0701369196176529,-140.156943972022,0.537100387352606,0.565890085903678
34.5281364917755,-0.780857503414154,-0.723297357559204,0.0701671168208122,-140.072729582806,0.455185478946944,0.525389020024747
34.532867193222,-0.780736684799194,-0.723242342472076,0.0702157542109489,-140.163561384605,0.654151910946552,0.594216574461665
34.5364511013031,-0.780866980552673,-0.723320722579956,0.0701914802193642,-140.088376093757,0.463859841804708,0.513905798393122
34.5407066345215,-0.780880033969879,-0.723358511924744,0.0701868012547493,-140.055383426246,0.409678133652261,0.487765964551447
34.5449552536011,-0.780746459960938,-0.72332376241684,0.0701796859502792,-140.111266117478,0.526495784802198,0.530071428797649
34.5490884780884,-0.780857384204865,-0.72333151102066,0.0701305940747261,-140.052898416632,0.340370241200785,0.472322479196637
34.553138256073,-0.780736327171326,-0.723255455493927,0.0701557397842407,-140.137628524512,0.504781639182914,0.54949052999623
34.5572638511658,-0.780727863311768,-0.72325611114502,0.0701454356312752,-140.162182485445,0.57302335941652,0.597139002145439
34.5615966320038,-0.780901968479156,-0.723368167877197,0.0700919330120087,-140.057001873253,0.393619102657652,0.52747426077281
34.5657396316528,-0.780662953853607,-0.723287045955658,0.0701968297362328,-140.213627603645,0.711624838867363,0.562444390285371
34.5712785720825,-0.7806116938591,-0.723270118236542,0.0702237784862518,-140.24143948096,0.770609802613319,0.564200984548402
34.5739545822144,-0.780588746070862,-0.723253130912781,0.070261649787426,-140.257904363524,0.784984916000346,0.587974968127035
34.5781373977661,-0.780640542507172,-0.723277032375336,0.0702982768416405,-140.224321342628,0.776218174495704,0.59720166126762
34.5997076034546,-0.780821740627289,-0.723382294178009,0.0702842846512794,-140.098374524798,0.582286540687513,0.521625708462823
34.6031908988953,-0.780800700187683,-0.723303020000458,0.070319876074791,-140.132655518028,0.668270273890615,0.532489730776889
34.6072871685028,-0.780713438987732,-0.723293423652649,0.0702545419335365,-140.192036625345,0.742490124899691,0.569567179986386
34.6115643978119,-0.780679225921631,-0.723294079303741,0.0701873004436493,-140.19702651816,0.744220092227621,0.579016757221951
34.6156470775604,-0.780659437179565,-0.72328382730484,0.0701936781406403,-140.195419056931,0.717614118790532,0.580092471252234
34.6202249526978,-0.780878782272339,-0.723365366458893,0.0701567307114601,-140.038154750537,0.368423921401243,0.519302371569694
34.6242613792419,-0.780875682830811,-0.723380088806152,0.0702171102166176,-140.032734007357,0.278615098344724,0.498345198575581
34.6283922195435,-0.780787646770477,-0.723339676856995,0.0702506676316261,-140.043208574087,0.385358132670616,0.5253833282667
34.6325800418854,-0.780781984329224,-0.723351240158081,0.0702112168073654,-140.053384185241,0.435089150512679,0.520917995548268
34.6365058422089,-0.780816912651062,-0.723384499549866,0.0702177733182907,-140.091562449492,0.517165194850862,0.470863281127753
34.6407203674316,-0.780829966068268,-0.723357200622559,0.0702520981431007,-140.132305841175,0.657475138623745,0.486138333550046
34.6448838710785,-0.780846476554871,-0.723370015621185,0.0702866986393929,-140.139252682916,0.696019613341232,0.526407581152012
34.6491541862488,-0.780851066112518,-0.72338593006134,0.0703016370534897,-140.126863711814,0.646489282211745,0.540691759448015
34.6531476974487,-0.780828475952148,-0.723391354084015,0.0703091248869896,-140.100746148377,0.579729648588695,0.527839991290162
34.6573052406311,-0.780790090560913,-0.723354697227478,0.0702097043395042,-140.072124925971,0.480054329311967,0.544316960055811
34.6614553928375,-0.780880510807037,-0.723374843597412,0.0701179951429367,-140.006877934857,0.270343718377147,0.457156693569107
34.6661968231201,-0.780783176422119,-0.723304569721222,0.0700802579522133,-140.035628573207,0.346894894066477,0.463333515701174
34.6700048446655,-0.780878484249115,-0.723275184631348,0.0700248256325722,-140.001354346448,0.252266757259515,0.40539120666026
34.6741683483124,-0.780644059181213,-0.723164141178131,0.0701202675700188,-140.22629803441,0.556307597774584,0.483185544012843
34.6783239841461,-0.780828595161438,-0.723315179347992,0.0701029002666473,-140.11516719528,0.521184904683809,0.490789339903421
34.6824645996094,-0.780650854110718,-0.723306715488434,0.0701957568526268,-140.22453151191,0.763959306091364,0.566447492795635
34.6867439746857,-0.780813694000244,-0.72341513633728,0.0702047869563103,-140.101055229469,0.578835069468858,0.508584042538865
34.690646648407,-0.780816197395325,-0.72342324256897,0.0702938809990883,-140.079586427896,0.513294143667268,0.505768420607453
34.6948006153107,-0.780891358852386,-0.723394513130188,0.0702857971191406,-140.034809113879,0.325133548929627,0.504580417108053
34.6990897655487,-0.780879259109497,-0.723395586013794,0.0702758207917213,-140.022080647718,0.26962251758556,0.50396231761304
34.7031819820404,-0.78082001209259,-0.723373174667358,0.0701974928379059,-140.024498666749,0.344954364220733,0.518130010965762
34.7076179981232,-0.780812621116638,-0.723373413085938,0.0701453909277916,-140.051597010346,0.373891581319591,0.461752353065776
